scenario,sim,metric,value
"S&T 70%, 50% LTFU",3,yll,1734934.7718551122
"S&T 70%, 50% LTFU",4,ablations,3588292.9166
"S&T 70%, 50% LTFU",4,asr_cancer_incidence,789.3390945037927
"S&T 70%, 50% LTFU",4,cancer_deaths,76549.44834681103
"S&T 70%, 50% LTFU",4,cancer_incidence,696.0219020247459
"S&T 70%, 50% LTFU",4,cancer_incidence_no_hiv,661.7144618034363
"S&T 70%, 50% LTFU",4,cancer_incidence_with_hiv,4029.5359337329865
"S&T 70%, 50% LTFU",4,cancer_treatments,292794.2174
"S&T 70%, 50% LTFU",4,cancers,78330.63806362342
"S&T 70%, 50% LTFU",4,cancers_no_hiv,73404.07355935674
"S&T 70%, 50% LTFU",4,cancers_with_hiv,4107.458921923241
"S&T 70%, 50% LTFU",4,dalys,1322713.1568921036
"S&T 70%, 50% LTFU",4,excisions,0.0
"S&T 70%, 50% LTFU",4,leeps,111994.5328
"S&T 70%, 50% LTFU",4,screens,24879168.4606
"S&T 70%, 50% LTFU",4,txvs,0.0
"S&T 70%, 50% LTFU",4,vaccinations,13558487.056
"S&T 70%, 50% LTFU",4,yld,95540.23818378618
"S&T 70%, 50% LTFU",4,yll,1227172.9187083172
"S&T 70%, 50% LTFU",5,ablations,8240831.7526
"S&T 70%, 50% LTFU",5,asr_cancer_incidence,1047.0955849708619
"S&T 70%, 50% LTFU",5,cancer_deaths,111729.42783843975
"S&T 70%, 50% LTFU",5,cancer_incidence,1004.248272895813
"S&T 70%, 50% LTFU",5,cancer_incidence_no_hiv,962.0331890583038
"S&T 70%, 50% LTFU",5,cancer_incidence_with_hiv,5114.412903547287
"S&T 70%, 50% LTFU",5,cancer_treatments,586779.866
"S&T 70%, 50% LTFU",5,cancers,122449.32881719194
"S&T 70%, 50% LTFU",5,cancers_no_hiv,116241.9803381804
"S&T 70%, 50% LTFU",5,cancers_with_hiv,5334.632989438311
"S&T 70%, 50% LTFU",5,dalys,2556784.0362591557
"S&T 70%, 50% LTFU",5,excisions,0.0
"S&T 70%, 50% LTFU",5,leeps,252583.4144
"S&T 70%, 50% LTFU",5,screens,36761609.676
"S&T 70%, 50% LTFU",5,txvs,0.0
"S&T 70%, 50% LTFU",5,vaccinations,13547168.4596
"S&T 70%, 50% LTFU",5,yld,158509.45601141098
"S&T 70%, 50% LTFU",5,yll,2398274.580247745
"S&T 70%, 50% LTFU",6,ablations,3807218.3996
"S&T 70%, 50% LTFU",6,asr_cancer_incidence,698.4798821477707
"S&T 70%, 50% LTFU",6,cancer_deaths,68870.67298474375
"S&T 70%, 50% LTFU",6,cancer_incidence,633.9592703580856
"S&T 70%, 50% LTFU",6,cancer_incidence_no_hiv,603.4358675479889
"S&T 70%, 50% LTFU",6,cancer_incidence_with_hiv,3461.4692335128784
"S&T 70%, 50% LTFU",6,cancer_treatments,290709.2128
"S&T 70%, 50% LTFU",6,cancers,72975.15292039828
"S&T 70%, 50% LTFU",6,cancers_no_hiv,68605.58453912551
"S&T 70%, 50% LTFU",6,cancers_with_hiv,3776.836775196846
"S&T 70%, 50% LTFU",6,dalys,1331825.9305424113
"S&T 70%, 50% LTFU",6,excisions,0.0
"S&T 70%, 50% LTFU",6,leeps,111398.8172
"S&T 70%, 50% LTFU",6,screens,25346805.2066
"S&T 70%, 50% LTFU",6,txvs,0.0
"S&T 70%, 50% LTFU",6,vaccinations,13564146.3542
"S&T 70%, 50% LTFU",6,yld,90648.41939918572
"S&T 70%, 50% LTFU",6,yll,1241177.5111432255
"S&T 70%, 50% LTFU",7,ablations,4966778.815
"S&T 70%, 50% LTFU",7,asr_cancer_incidence,748.5996692853483
"S&T 70%, 50% LTFU",7,cancer_deaths,76996.23346617619
"S&T 70%, 50% LTFU",7,cancer_incidence,704.3199911117554
"S&T 70%, 50% LTFU",7,cancer_incidence_no_hiv,668.1691093444824
"S&T 70%, 50% LTFU",7,cancer_incidence_with_hiv,4395.342744588852
"S&T 70%, 50% LTFU",7,cancer_treatments,363684.3738
"S&T 70%, 50% LTFU",7,cancers,84570.75688068314
"S&T 70%, 50% LTFU",7,cancers_no_hiv,79501.22206811445
"S&T 70%, 50% LTFU",7,cancers_with_hiv,4402.338092393103
"S&T 70%, 50% LTFU",7,dalys,1647690.2362631573
"S&T 70%, 50% LTFU",7,excisions,0.0
"S&T 70%, 50% LTFU",7,leeps,162332.501
"S&T 70%, 50% LTFU",7,screens,28284576.688
"S&T 70%, 50% LTFU",7,txvs,0.0
"S&T 70%, 50% LTFU",7,vaccinations,13530488.4228
"S&T 70%, 50% LTFU",7,yld,109236.7245938049
"S&T 70%, 50% LTFU",7,yll,1538453.5116693524
"S&T 70%, 50% LTFU",8,ablations,4762448.3642
"S&T 70%, 50% LTFU",8,asr_cancer_incidence,721.8396640090044
"S&T 70%, 50% LTFU",8,cancer_deaths,73904.4700473038
"S&T 70%, 50% LTFU",8,cancer_incidence,662.6500414609909
"S&T 70%, 50% LTFU",8,cancer_incidence_no_hiv,632.2275419831276
"S&T 70%, 50% LTFU",8,cancer_incidence_with_hiv,3437.753859758377
"S&T 70%, 50% LTFU",8,cancer_treatments,370237.2454
"S&T 70%, 50% LTFU",8,cancers,77127.29163258053
"S&T 70%, 50% LTFU",8,cancers_no_hiv,72861.97206367414
"S&T 70%, 50% LTFU",8,cancers_with_hiv,3720.24378503014
"S&T 70%, 50% LTFU",8,dalys,1556139.7045871364
"S&T 70%, 50% LTFU",8,excisions,0.0
"S&T 70%, 50% LTFU",8,leeps,145950.32200000001
"S&T 70%, 50% LTFU",8,screens,27704945.409199998
"S&T 70%, 50% LTFU",8,txvs,0.0
"S&T 70%, 50% LTFU",8,vaccinations,13540019.8724
"S&T 70%, 50% LTFU",8,yld,96824.89182435305
"S&T 70%, 50% LTFU",8,yll,1459314.8127627834
"S&T 70%, 50% LTFU",9,ablations,3267797.9238
"S&T 70%, 50% LTFU",9,asr_cancer_incidence,730.6121559156115
"S&T 70%, 50% LTFU",9,cancer_deaths,71363.74293361184
"S&T 70%, 50% LTFU",9,cancer_incidence,648.8789506554604
"S&T 70%, 50% LTFU",9,cancer_incidence_no_hiv,612.6779337525368
"S&T 70%, 50% LTFU",9,cancer_incidence_with_hiv,4099.372324228287
"S&T 70%, 50% LTFU",9,cancer_treatments,288028.4926
"S&T 70%, 50% LTFU",9,cancers,72838.13920594731
"S&T 70%, 50% LTFU",9,cancers_no_hiv,67986.04020913588
"S&T 70%, 50% LTFU",9,cancers_with_hiv,4244.473487442608
"S&T 70%, 50% LTFU",9,dalys,1248804.6909620047
"S&T 70%, 50% LTFU",9,excisions,0.0
"S&T 70%, 50% LTFU",9,leeps,111398.8172
"S&T 70%, 50% LTFU",9,screens,24064825.2354
"S&T 70%, 50% LTFU",9,txvs,0.0
"S&T 70%, 50% LTFU",9,vaccinations,13554614.9046
"S&T 70%, 50% LTFU",9,yld,88176.97858807721
"S&T 70%, 50% LTFU",9,yll,1160627.7123739277
S&T&T 18%,0,ablations,676435.0638
S&T&T 18%,0,asr_cancer_incidence,744.1256808068922
S&T&T 18%,0,cancer_deaths,74869.52973547291
S&T&T 18%,0,cancer_incidence,678.7083983421326
S&T&T 18%,0,cancer_incidence_no_hiv,649.8026953339577
S&T&T 18%,0,cancer_incidence_with_hiv,3586.2551033496857
S&T&T 18%,0,cancer_treatments,84889.473
S&T&T 18%,0,cancers,77824.27958081439
S&T&T 18%,0,cancers_no_hiv,73642.35978515378
S&T&T 18%,0,cancers_with_hiv,3583.2291828937496
S&T&T 18%,0,dalys,1406556.9450248932
S&T&T 18%,0,excisions,0.0
S&T&T 18%,0,leeps,32168.6424
S&T&T 18%,0,screens,6441174.925
S&T&T 18%,0,txvs,0.0
S&T&T 18%,0,vaccinations,13540317.7302
S&T&T 18%,0,yld,96653.92831422531
S&T&T 18%,0,yll,1309903.0167106679
S&T&T 18%,1,ablations,1230450.5718
S&T&T 18%,1,asr_cancer_incidence,984.2235017299008
S&T&T 18%,1,cancer_deaths,104053.63336117838
S&T&T 18%,1,cancer_incidence,938.9463400840759
S&T&T 18%,1,cancer_incidence_no_hiv,889.731382727623
S&T&T 18%,1,cancer_incidence_with_hiv,5518.960819721222
S&T&T 18%,1,cancer_treatments,140588.8816
S&T&T 18%,1,cancers,114022.93260694605
S&T&T 18%,1,cancers_no_hiv,107076.89619293575
S&T&T 18%,1,cancers_with_hiv,6088.213218800154
S&T&T 18%,1,dalys,2239351.784911669
S&T&T 18%,1,excisions,0.0
S&T&T 18%,1,leeps,58082.271
S&T&T 18%,1,screens,8335848.3908
S&T&T 18%,1,txvs,0.0
S&T&T 18%,1,vaccinations,13570401.368
S&T&T 18%,1,yld,147702.31886112777
S&T&T 18%,1,yll,2091649.466050541
S&T&T 18%,2,ablations,1028800.8412
S&T&T 18%,2,asr_cancer_incidence,815.8536261108711
S&T&T 18%,2,cancer_deaths,85997.49444972494
S&T&T 18%,2,cancer_incidence,772.9261438846588
S&T&T 18%,2,cancer_incidence_no_hiv,734.7850503921509
S&T&T 18%,2,cancer_incidence_with_hiv,4268.146675825119
S&T&T 18%,2,cancer_treatments,112888.1062
S&T&T 18%,2,cancers,93023.95947122082
S&T&T 18%,2,cancers_no_hiv,87823.36866208386
S&T&T 18%,2,cancers_with_hiv,4569.138483295386
S&T&T 18%,2,dalys,1885284.2562531992
S&T&T 18%,2,excisions,0.0
S&T&T 18%,2,leeps,48848.6792
S&T&T 18%,2,screens,7528058.0372
S&T&T 18%,2,txvs,0.0
S&T&T 18%,2,vaccinations,13538828.4412
S&T&T 18%,2,yld,119974.63945374847
S&T&T 18%,2,yll,1765309.6167994507
S&T&T 18%,3,ablations,1738298.1208
S&T&T 18%,3,asr_cancer_incidence,1223.3360129770545
S&T&T 18%,3,cancer_deaths,128588.17629797915
S&T&T 18%,3,cancer_incidence,1194.6121625900269
S&T&T 18%,3,cancer_incidence_no_hiv,1151.9061903953552
S&T&T 18%,3,cancer_incidence_with_hiv,5195.998877763748
S&T&T 18%,3,cancer_treatments,170076.8038
S&T&T 18%,3,cancers,148464.22343345475
S&T&T 18%,3,cancers_no_hiv,141860.72893217663
S&T&T 18%,3,cancers_with_hiv,5525.261953320875
S&T&T 18%,3,dalys,3023397.4298284715
S&T&T 18%,3,excisions,0.0
S&T&T 18%,3,leeps,83400.184
S&T&T 18%,3,screens,9943684.7952
S&T&T 18%,3,txvs,0.0
S&T&T 18%,3,vaccinations,13555806.3358
S&T&T 18%,3,yld,200066.21162122645
S&T&T 18%,3,yll,2823331.218207245
S&T&T 18%,4,ablations,910551.2946
S&T&T 18%,4,asr_cancer_incidence,948.3993615198125
S&T&T 18%,4,cancer_deaths,94817.06522742465
S&T&T 18%,4,cancer_incidence,866.4505630731583
S&T&T 18%,4,cancer_incidence_no_hiv,829.2125754356384
S&T&T 18%,4,cancer_incidence_with_hiv,4618.5622000694275
S&T&T 18%,4,cancer_treatments,103952.3722
S&T&T 18%,4,cancers,100625.29150631565
S&T&T 18%,4,cancers_no_hiv,95004.72022434474
S&T&T 18%,4,cancers_with_hiv,4637.645775764129
S&T&T 18%,4,dalys,1799881.4844062482
S&T&T 18%,4,excisions,0.0
S&T&T 18%,4,leeps,40806.5186
S&T&T 18%,4,screens,7276963.9118
S&T&T 18%,4,txvs,0.0
S&T&T 18%,4,vaccinations,13514404.1016
S&T&T 18%,4,yld,126775.46897890106
S&T&T 18%,4,yll,1673106.0154273473
S&T&T 18%,5,ablations,1983732.948
S&T&T 18%,5,asr_cancer_incidence,1285.6262772625048
S&T&T 18%,5,cancer_deaths,139707.20712093296
S&T&T 18%,5,cancer_incidence,1265.4722456932068
S&T&T 18%,5,cancer_incidence_no_hiv,1220.4175746440887
S&T&T 18%,5,cancer_incidence_with_hiv,5760.489635467529
S&T&T 18%,5,cancer_treatments,212968.32700000002
S&T&T 18%,5,cancers,158156.5157247829
S&T&T 18%,5,cancers_no_hiv,151240.2711990469
S&T&T 18%,5,cancers_with_hiv,5888.6484523217
S&T&T 18%,5,dalys,3406873.729100785
S&T&T 18%,5,excisions,0.0
S&T&T 18%,5,leeps,91442.3446
S&T&T 18%,5,screens,10716923.644
S&T&T 18%,5,txvs,0.0
S&T&T 18%,5,vaccinations,13511127.6658
S&T&T 18%,5,yld,209002.33014865717
S&T&T 18%,5,yll,3197871.3989521284
S&T&T 18%,6,ablations,881659.088
S&T&T 18%,6,asr_cancer_incidence,829.666870836915
S&T&T 18%,6,cancer_deaths,83275.07500195816
S&T&T 18%,6,cancer_incidence,768.9477721452713
S&T&T 18%,6,cancer_incidence_no_hiv,734.0719028711319
S&T&T 18%,6,cancer_incidence_with_hiv,4158.061710119247
S&T&T 18%,6,cancer_treatments,98888.7896
S&T&T 18%,6,cancers,90209.20360320163
S&T&T 18%,6,cancers_no_hiv,85097.97066911704
S&T&T 18%,6,cancers_with_hiv,4438.081076971687
S&T&T 18%,6,dalys,1710889.537694703
S&T&T 18%,6,excisions,0.0
S&T&T 18%,6,leeps,43785.0966
S&T&T 18%,6,screens,7106887.108
S&T&T 18%,6,txvs,0.0
S&T&T 18%,6,vaccinations,13579039.2442
S&T&T 18%,6,yld,115018.99421526182
S&T&T 18%,6,yll,1595870.5434794412
S&T&T 18%,7,ablations,1235216.2966
S&T&T 18%,7,asr_cancer_incidence,919.7595993579819
S&T&T 18%,7,cancer_deaths,96532.72388565743
S&T&T 18%,7,cancer_incidence,891.3688789606094
S&T&T 18%,7,cancer_incidence_no_hiv,852.3567177057266
S&T&T 18%,7,cancer_incidence_with_hiv,4884.439475059509
S&T&T 18%,7,cancer_treatments,125398.1338
S&T&T 18%,7,cancers,109566.9798948232
S&T&T 18%,7,cancers_no_hiv,103973.21824928517
S&T&T 18%,7,cancers_with_hiv,4825.29616171327
S&T&T 18%,7,dalys,2195004.2701974027
S&T&T 18%,7,excisions,0.0
S&T&T 18%,7,leeps,58677.9866
S&T&T 18%,7,screens,8222364.569
S&T&T 18%,7,txvs,0.0
S&T&T 18%,7,vaccinations,13539126.299
S&T&T 18%,7,yld,145471.0624500242
S&T&T 18%,7,yll,2049533.2077473786
S&T&T 18%,8,ablations,1175346.8788
S&T&T 18%,8,asr_cancer_incidence,887.7190629062745
S&T&T 18%,8,cancer_deaths,93098.4251445623
S&T&T 18%,8,cancer_incidence,841.7086954116821
S&T&T 18%,8,cancer_incidence_no_hiv,807.5337911844254
S&T&T 18%,8,cancer_incidence_with_hiv,4093.5384380817413
S&T&T 18%,8,cancer_treatments,136418.8724
S&T&T 18%,8,cancers,101313.3419764474
S&T&T 18%,8,cancers_no_hiv,96205.08716757667
S&T&T 18%,8,cancers_with_hiv,4354.680884849366
S&T&T 18%,8,dalys,2125167.4713590997
S&T&T 18%,8,excisions,0.0
S&T&T 18%,8,leeps,61954.4224
S&T&T 18%,8,screens,8139560.1006000005
S&T&T 18%,8,txvs,0.0
S&T&T 18%,8,vaccinations,13567422.79
S&T&T 18%,8,yld,131822.82548657144
S&T&T 18%,8,yll,1993344.6458725284
S&T&T 18%,9,ablations,667797.1876
S&T&T 18%,9,asr_cancer_incidence,820.0113190229748
S&T&T 18%,9,cancer_deaths,80630.09855216541
S&T&T 18%,9,cancer_incidence,737.2981717586517
S&T&T 18%,9,cancer_incidence_no_hiv,698.9905939400196
S&T&T 18%,9,cancer_incidence_with_hiv,4454.810540437698
S&T&T 18%,9,cancer_treatments,86378.762
S&T&T 18%,9,cancers,83176.78250437668
S&T&T 18%,9,cancers_no_hiv,77928.53327434097
S&T&T 18%,9,cancers_with_hiv,4584.0313724077005
S&T&T 18%,9,dalys,1447110.7542133965
S&T&T 18%,9,excisions,0.0
S&T&T 18%,9,leeps,36040.7938
S&T&T 18%,9,screens,6522192.2466
S&T&T 18%,9,txvs,0.0
S&T&T 18%,9,vaccinations,13507255.5144
S&T&T 18%,9,yld,102056.35695870557
S&T&T 18%,9,yll,1345054.3972546908
S&T&T 35%,0,ablations,1153901.1172
S&T&T 35%,0,asr_cancer_incidence,706.6758632119338
S&T&T 35%,0,cancer_deaths,70386.77057370784
S&T&T 35%,0,cancer_incidence,639.7488975226879
S&T&T 35%,0,cancer_incidence_no_hiv,610.5249060094357
S&T&T 35%,0,cancer_incidence_with_hiv,3573.464344739914
S&T&T 35%,0,cancer_treatments,143865.3174
S&T&T 35%,0,cancers,72763.6765562843
S&T&T 35%,0,cancers_no_hiv,68575.79847240313
S&T&T 35%,0,cancers_with_hiv,3592.1649211324475
S&T&T 35%,0,dalys,1292835.5594856339
S&T&T 35%,0,excisions,0.0
S&T&T 35%,0,leeps,55103.693
S&T&T 35%,0,screens,11967330.6884
S&T&T 35%,0,txvs,0.0
S&T&T 35%,0,vaccinations,13558487.056
S&T&T 35%,0,yld,89205.41595438916
S&T&T 35%,0,yll,1203630.1435312447
S&T&T 35%,1,ablations,2208615.587
S&T&T 35%,1,asr_cancer_incidence,919.5010576062684
S&T&T 35%,1,cancer_deaths,95883.39491035168
S&T&T 35%,1,cancer_incidence,872.2052748203278
S&T&T 35%,1,cancer_incidence_no_hiv,825.846787571907
S&T&T 35%,1,cancer_incidence_with_hiv,5045.170104026794
S&T&T 35%,1,cancer_treatments,235605.5198
S&T&T 35%,1,cancers,105280.80738763801
S&T&T 35%,1,cancers_no_hiv,98870.91438525739
S&T&T 35%,1,cancers_with_hiv,5638.447952517602
S&T&T 35%,1,dalys,2059501.1936453714
S&T&T 35%,1,excisions,0.0
S&T&T 35%,1,leeps,105739.519
S&T&T 35%,1,screens,15372738.9158
S&T&T 35%,1,txvs,0.0
S&T&T 35%,1,vaccinations,13556104.193599999
S&T&T 35%,1,yld,136709.63076637607
S&T&T 35%,1,yll,1922791.5628789952
S&T&T 35%,2,ablations,1675152.2672000001
S&T&T 35%,2,asr_cancer_incidence,748.994878754445
S&T&T 35%,2,cancer_deaths,77860.02049431193
S&T&T 35%,2,cancer_incidence,698.084615945816
S&T&T 35%,2,cancer_incidence_no_hiv,659.8985409736633
S&T&T 35%,2,cancer_incidence_with_hiv,4235.649631500244
S&T&T 35%,2,cancer_treatments,202543.304
S&T&T 35%,2,cancers,82223.6373315541
S&T&T 35%,2,cancers_no_hiv,77121.33854508691
S&T&T 35%,2,cancers_with_hiv,4530.416952961975
S&T&T 35%,2,dalys,1612781.3144423452
S&T&T 35%,2,excisions,0.0
S&T&T 35%,2,leeps,74166.5922
S&T&T 35%,2,screens,13637419.373
S&T&T 35%,2,txvs,0.0
S&T&T 35%,2,vaccinations,13567124.9322
S&T&T 35%,2,yld,104878.84089003463
S&T&T 35%,2,yll,1507902.4735523106
S&T&T 35%,3,ablations,2763524.6684
S&T&T 35%,3,asr_cancer_incidence,1105.064142880113
S&T&T 35%,3,cancer_deaths,114052.7180262129
S&T&T 35%,3,cancer_incidence,1062.364714384079
S&T&T 35%,3,cancer_incidence_no_hiv,1020.4493013620377
S&T&T 35%,3,cancer_incidence_with_hiv,4893.720810413361
S&T&T 35%,3,cancer_treatments,263604.153
S&T&T 35%,3,cancers,129883.85713200936
S&T&T 35%,3,cancers_no_hiv,123566.30352584652
S&T&T 35%,3,cancers_with_hiv,5319.740092558749
S&T&T 35%,3,dalys,2549624.0007502614
S&T&T 35%,3,excisions,0.0
S&T&T 35%,3,leeps,139397.4504
S&T&T 35%,3,screens,17194735.0784
S&T&T 35%,3,txvs,0.0
S&T&T 35%,3,vaccinations,13566529.216599999
S&T&T 35%,3,yld,172779.16088683717
S&T&T 35%,3,yll,2376844.839863424
S&T&T 35%,4,ablations,1614984.9916
S&T&T 35%,4,asr_cancer_incidence,899.8240887191918
S&T&T 35%,4,cancer_deaths,88842.03873627807
S&T&T 35%,4,cancer_incidence,812.713136613369
S&T&T 35%,4,cancer_incidence_no_hiv,776.6448763608932
S&T&T 35%,4,cancer_incidence_with_hiv,4430.319788694382
S&T&T 35%,4,cancer_treatments,196288.2902
S&T&T 35%,4,cancers,93533.2983017861
S&T&T 35%,4,cancers_no_hiv,88189.73409020864
S&T&T 35%,4,cancers_with_hiv,4458.9311069711575
S&T&T 35%,4,dalys,1658040.4126288
S&T&T 35%,4,excisions,0.0
S&T&T 35%,4,leeps,82208.7528
S&T&T 35%,4,screens,13388410.2522
S&T&T 35%,4,txvs,0.0
S&T&T 35%,4,vaccinations,13549253.4642
S&T&T 35%,4,yld,117057.48044305884
S&T&T 35%,4,yll,1540982.9321857411
S&T&T 35%,5,ablations,3602292.2332
S&T&T 35%,5,asr_cancer_incidence,1213.3114086668065
S&T&T 35%,5,cancer_deaths,131158.68975967882
S&T&T 35%,5,cancer_incidence,1186.6489865779877
S&T&T 35%,5,cancer_incidence_no_hiv,1142.599713563919
S&T&T 35%,5,cancer_incidence_with_hiv,5562.298388242722
S&T&T 35%,5,cancer_treatments,346706.4792
S&T&T 35%,5,cancers,147216.20072072945
S&T&T 35%,5,cancers_no_hiv,140553.13294588562
S&T&T 35%,5,cancers_with_hiv,5689.083734665943
S&T&T 35%,5,dalys,3155310.90519611
S&T&T 35%,5,excisions,0.0
S&T&T 35%,5,leeps,156077.4872
S&T&T 35%,5,screens,19929367.5402
S&T&T 35%,5,txvs,0.0
S&T&T 35%,5,vaccinations,13540317.7302
S&T&T 35%,5,yld,194140.25639760905
S&T&T 35%,5,yll,2961170.6487985007
S&T&T 35%,6,ablations,1375209.4626
S&T&T 35%,6,asr_cancer_incidence,759.2881576473485
S&T&T 35%,6,cancer_deaths,74857.61442620274
S&T&T 35%,6,cancer_incidence,690.1208726167679
S&T&T 35%,6,cancer_incidence_no_hiv,658.5353541970253
S&T&T 35%,6,cancer_incidence_with_hiv,3609.238248348236
S&T&T 35%,6,cancer_treatments,167693.9414
S&T&T 35%,6,cancers,79170.59514175689
S&T&T 35%,6,cancers_no_hiv,74619.33315646434
S&T&T 35%,6,cancers_with_hiv,3931.7228249608556
S&T&T 35%,6,dalys,1432528.4569864154
S&T&T 35%,6,excisions,0.0
S&T&T 35%,6,leeps,63145.8536
S&T&T 35%,6,screens,12604448.5226
S&T&T 35%,6,txvs,0.0
S&T&T 35%,6,vaccinations,13576656.3818
S&T&T 35%,6,yld,98749.25077477642
S&T&T 35%,6,yll,1333779.206211639
S&T&T 35%,7,ablations,2176744.8024
S&T&T 35%,7,asr_cancer_incidence,863.9220547042502
S&T&T 35%,7,cancer_deaths,90313.45400618932
S&T&T 35%,7,cancer_incidence,828.9244006872177
S&T&T 35%,7,cancer_incidence_no_hiv,791.8785432577133
S&T&T 35%,7,cancer_incidence_with_hiv,4523.615599870682
S&T&T 35%,7,cancer_treatments,226669.7858
S&T&T 35%,7,cancers,101277.59812027268
S&T&T 35%,7,cancers_no_hiv,96026.37265801227
S&T&T 35%,7,cancers_with_hiv,4557.224148814753
S&T&T 35%,7,dalys,2010584.5535683553
S&T&T 35%,7,excisions,0.0
S&T&T 35%,7,leeps,95612.3538
S&T&T 35%,7,screens,15219044.291
S&T&T 35%,7,txvs,0.0
S&T&T 35%,7,vaccinations,13558784.9138
S&T&T 35%,7,yld,133191.44165216113
S&T&T 35%,7,yll,1877393.1119161942
S&T&T 35%,8,ablations,2086196.0312
S&T&T 35%,8,asr_cancer_incidence,843.9147210326123
S&T&T 35%,8,cancer_deaths,87680.39252057906
S&T&T 35%,8,cancer_incidence,795.6853737831116
S&T&T 35%,8,cancer_incidence_no_hiv,763.2247424125671
S&T&T 35%,8,cancer_incidence_with_hiv,3889.285254240036
S&T&T 35%,8,cancer_treatments,237392.6666
S&T&T 35%,8,cancers,95162.57962523948
S&T&T 35%,8,cancers_no_hiv,90471.32496141938
S&T&T 35%,8,cancers_with_hiv,4071.715988941371
S&T&T 35%,8,dalys,1984777.1144220773
S&T&T 35%,8,excisions,0.0
S&T&T 35%,8,leeps,103058.7988
S&T&T 35%,8,screens,15009054.542
S&T&T 35%,8,txvs,0.0
S&T&T 35%,8,vaccinations,13532573.4274
S&T&T 35%,8,yld,123364.94772407429
S&T&T 35%,8,yll,1861412.166698003
S&T&T 35%,9,ablations,1550647.7068
S&T&T 35%,9,asr_cancer_incidence,833.4898443438394
S&T&T 35%,9,cancer_deaths,82771.69520360479
S&T&T 35%,9,cancer_incidence,758.7495748400688
S&T&T 35%,9,cancer_incidence_no_hiv,722.2083607316017
S&T&T 35%,9,cancer_incidence_with_hiv,4265.280320882797
S&T&T 35%,9,cancer_treatments,181991.1158
S&T&T 35%,9,cancers,87242.53976180959
S&T&T 35%,9,cancers_no_hiv,82116.41362348436
S&T&T 35%,9,cancers_with_hiv,4402.3381112564175
S&T&T 35%,9,dalys,1564880.0120232473
S&T&T 35%,9,excisions,0.0
S&T&T 35%,9,leeps,75953.739
S&T&T 35%,9,screens,13134933.2644
S&T&T 35%,9,txvs,0.0
S&T&T 35%,9,vaccinations,13575464.9506
S&T&T 35%,9,yld,109436.71270578132
S&T&T 35%,9,yll,1455443.2993174659
S&T&T 70%,0,ablations,2015008.017
S&T&T 70%,0,asr_cancer_incidence,637.377992586321
S&T&T 70%,0,cancer_deaths,63074.36159902041
S&T&T 70%,0,cancer_incidence,570.2246675491333
S&T&T 70%,0,cancer_incidence_no_hiv,543.2238760590553
S&T&T 70%,0,cancer_incidence_with_hiv,3245.0621750354767
S&T&T 70%,0,cancer_treatments,252583.4144
S&T&T 70%,0,cancers,64075.16475722108
S&T&T 70%,0,cancers_no_hiv,60265.56681820487
S&T&T 70%,0,cancers_with_hiv,3261.542781063693
S&T&T 70%,0,dalys,1090490.6477242555
S&T&T 70%,0,excisions,0.0
S&T&T 70%,0,leeps,94123.0648
S&T&T 70%,0,screens,22490944.6202
S&T&T 70%,0,txvs,0.0
S&T&T 70%,0,vaccinations,13559678.4872
S&T&T 70%,0,yld,77083.30860990795
S&T&T 70%,0,yll,1013407.3391143474
S&T&T 70%,1,ablations,4000230.2539999997
S&T&T 70%,1,asr_cancer_incidence,843.9981397865993
S&T&T 70%,1,cancer_deaths,88100.37107434808
S&T&T 70%,1,cancer_incidence,791.9578723907471
S&T&T 70%,1,cancer_incidence_no_hiv,749.8127820491791
S&T&T 70%,1,cancer_incidence_with_hiv,4469.767595052719
S&T&T 70%,1,cancer_treatments,405086.608
S&T&T 70%,1,cancers,94697.92041238936
S&T&T 70%,1,cancers_no_hiv,88982.03571286747
S&T&T 70%,1,cancers_with_hiv,5027.839473946552
S&T&T 70%,1,dalys,1804652.8668975558
S&T&T 70%,1,excisions,0.0
S&T&T 70%,1,leeps,194203.2856
S&T&T 70%,1,screens,29138237.1428
S&T&T 70%,1,txvs,0.0
S&T&T 70%,1,vaccinations,13575167.0928
S&T&T 70%,1,yld,121494.84177123952
S&T&T 70%,1,yll,1683158.0251263161
S&T&T 70%,2,ablations,3155803.391
S&T&T 70%,2,asr_cancer_incidence,691.8236782268325
S&T&T 70%,2,cancer_deaths,72325.82293091195
S&T&T 70%,2,cancer_incidence,642.7426288723946
S&T&T 70%,2,cancer_incidence_no_hiv,605.2581349611282
S&T&T 70%,2,cancer_incidence_with_hiv,4092.6241557598114
S&T&T 70%,2,cancer_treatments,356833.6444
S&T&T 70%,2,cancers,75780.9732515724
S&T&T 70%,2,cancers_no_hiv,70771.0106861832
S&T&T 70%,2,cancers_with_hiv,4447.016796347069
S&T&T 70%,2,dalys,1463643.4202893868
S&T&T 70%,2,excisions,0.0
S&T&T 70%,2,leeps,166502.5102
S&T&T 70%,2,screens,26317523.7768
S&T&T 70%,2,txvs,0.0
S&T&T 70%,2,vaccinations,13545381.3128
S&T&T 70%,2,yld,95577.69789051895
S&T&T 70%,2,yll,1368065.7223988678
S&T&T 70%,3,ablations,5112431.2792
S&T&T 70%,3,asr_cancer_incidence,1014.0064168565633
S&T&T 70%,3,cancer_deaths,103725.98928806913
S&T&T 70%,3,cancer_incidence,967.4751335382462
S&T&T 70%,3,cancer_incidence_no_hiv,928.3268231153488
